avg_convergence_time,avg_judge_latency,avg_read_latency,avg_stale_version_gap,avg_visibility_lag,avg_write_latency,bus_latency,cache_hit_rate,conflict_checks,contested_ratio,fallback_count,judge,max_stale_version_gap,monotonic_read_violations,operations,p95_stale_version_gap,protocol,read_latency_p95,read_your_writes_success_rate,regime,scale,seed,stale_read_rate,write_latency_p95
7.3,,1.7826086956521738,2.6666666666666665,12.0,12.0,1,0.7391304347826086,27,0.0,0,deterministic_latest,5,4,73,4.0,eventual,4.0,0.21739130434782608,high,small,7,0.13043478260869565,12.0
6.7727272727272725,,1.4191176470588236,2.75,12.0,12.0,1,0.8602941176470589,73,0.0,0,deterministic_latest,8,15,209,6.0,eventual,4.0,0.2463768115942029,high,small,17,0.20588235294117646,12.0
6.5588235294117645,,1.5901639344262295,3.2333333333333334,12.0,12.0,1,0.8032786885245902,56,0.0,0,deterministic_latest,8,10,178,7.0,eventual,4.0,0.2037037037037037,high,small,29,0.2459016393442623,12.0
8.843243243243244,,1.4111675126903553,2.5324675324675323,12.0,12.0,1,0.8629441624365483,86,0.0,0,deterministic_latest,8,12,283,8.0,eventual,4.0,0.28378378378378377,high,medium,7,0.39086294416243655,12.0
10.082051282051282,,1.5294117647058822,2.784090909090909,12.0,12.0,1,0.8235294117647058,90,0.0,0,deterministic_latest,9,11,260,6.0,eventual,4.0,0.34615384615384615,high,medium,17,0.5176470588235295,12.0
10.569230769230769,,1.8695652173913044,2.260869565217391,12.0,12.0,1,0.7101449275362319,49,0.0,0,deterministic_latest,5,4,118,5.0,eventual,4.0,0.6470588235294118,high,medium,29,0.3333333333333333,12.0
9.369973190348526,,1.5613496932515338,3.8402777777777777,12.0,12.0,1,0.8128834355828221,160,0.0,0,deterministic_latest,11,18,486,9.0,eventual,4.0,0.36363636363636365,high,large,7,0.44171779141104295,12.0
15.995502248875562,,1.6,2.593220338983051,12.0,12.0,1,0.8,170,0.0,0,deterministic_latest,15,17,485,7.0,eventual,4.0,0.37037037037037035,high,large,17,0.3746031746031746,12.0
15.398576512455517,,1.6486486486486487,2.7790697674418605,12.0,12.0,1,0.7837837837837838,117,0.0,0,deterministic_latest,15,6,339,6.0,eventual,4.0,0.5465116279069767,high,large,29,0.38738738738738737,12.0
3.5,,2.8333333333333335,2.0,1.5,1.5,1,0.25,0,0.0,0,deterministic_latest,2,0,14,2.0,mesi,5.0,0.0,low,small,7,0.08333333333333333,2.0
4.75,,3.5833333333333335,1.5,1.8,1.8,2,0.25,0,0.0,0,deterministic_latest,2,0,14,1.0,mesi,6.0,0.0,low,small,7,0.16666666666666666,3.0
5.25,,5.416666666666667,1.5,3.0,3.0,4,0.16666666666666666,0,0.0,0,deterministic_latest,2,0,14,1.0,mesi,8.0,0.0,low,small,7,0.16666666666666666,5.0
7.0,,2.272727272727273,1.0,1.625,1.625,1,0.4090909090909091,0,0.0,0,deterministic_latest,1,2,27,1.0,mesi,5.0,0.3333333333333333,low,small,17,0.045454545454545456,2.0
0.0,,3.272727272727273,1.0,2.3333333333333335,2.3333333333333335,2,0.3181818181818182,0,0.0,0,deterministic_latest,1,1,27,1.0,mesi,6.0,0.3333333333333333,low,small,17,0.045454545454545456,3.0
0.0,,4.545454545454546,1.0,3.6666666666666665,3.6666666666666665,4,0.3181818181818182,0,0.0,0,deterministic_latest,1,1,27,1.0,mesi,8.0,0.3333333333333333,low,small,17,0.045454545454545456,5.0
16.0,,2.875,1.0,1.5,1.5,1,0.25,0,0.0,0,deterministic_latest,1,0,10,1.0,mesi,5.0,1.0,low,small,29,0.25,2.0
16.333333333333332,,3.625,1.0,2.0,2.0,2,0.25,0,0.0,0,deterministic_latest,1,0,10,1.0,mesi,6.0,1.0,low,small,29,0.25,3.0
17.0,,5.125,1.0,3.0,3.0,4,0.25,0,0.0,0,deterministic_latest,1,0,10,1.0,mesi,8.0,1.0,low,small,29,0.25,5.0
14.461538461538462,,2.9565217391304346,1.5,1.5,1.5,1,0.2608695652173913,0,0.0,0,deterministic_latest,2,0,26,1.0,mesi,5.0,0.6666666666666666,low,medium,7,0.08695652173913043,2.0
17.076923076923077,,3.782608695652174,1.3333333333333333,1.8571428571428572,1.8571428571428572,2,0.21739130434782608,0,0.0,0,deterministic_latest,2,0,26,1.0,mesi,6.0,0.6666666666666666,low,medium,7,0.13043478260869565,3.0
16.0,,5.0,1.3333333333333333,3.0,3.0,4,0.30434782608695654,0,0.0,0,deterministic_latest,2,0,26,1.0,mesi,8.0,0.6666666666666666,low,medium,7,0.13043478260869565,5.0
10.666666666666666,,2.4,2.0,1.6,1.6,1,0.44,0,0.0,0,deterministic_latest,2,1,28,2.0,mesi,5.0,1.0,low,medium,17,0.04,2.0
0.0,,3.36,2.0,2.5,2.5,2,0.36,0,0.0,0,deterministic_latest,2,0,28,2.0,mesi,6.0,0.0,low,medium,17,0.04,3.0
0.0,,4.4,2.0,4.0,4.0,4,0.4,0,0.0,0,deterministic_latest,2,0,28,2.0,mesi,8.0,0.0,low,medium,17,0.04,5.0
0.0,,2.642857142857143,1.0,1.5,1.5,1,0.21428571428571427,0,0.0,0,deterministic_latest,1,0,16,1.0,mesi,5.0,0.0,low,medium,29,0.14285714285714285,2.0
0.0,,3.4285714285714284,1.0,2.0,2.0,2,0.21428571428571427,0,0.0,0,deterministic_latest,1,0,16,1.0,mesi,6.0,0.0,low,medium,29,0.14285714285714285,3.0
0.0,,5.0,1.0,3.0,3.0,4,0.21428571428571427,0,0.0,0,deterministic_latest,1,0,16,1.0,mesi,8.0,0.0,low,medium,29,0.14285714285714285,5.0
14.612244897959183,,2.1904761904761907,1.0,1.5555555555555556,1.5555555555555556,1,0.23809523809523808,0,0.0,0,deterministic_latest,1,0,52,1.0,mesi,5.0,0.6666666666666666,low,large,7,0.19047619047619047,2.0
18.2,,2.857142857142857,1.1428571428571428,2.176470588235294,2.176470588235294,2,0.2857142857142857,0,0.0,0,deterministic_latest,2,0,52,1.0,mesi,6.0,0.6666666666666666,low,large,7,0.16666666666666666,3.0
16.4375,,4.571428571428571,1.0,3.2222222222222223,3.2222222222222223,4,0.21428571428571427,0,0.0,0,deterministic_latest,1,0,52,1.0,mesi,8.0,0.6666666666666666,low,large,7,0.21428571428571427,5.0
0.0,,2.4893617021276597,1.0,1.5714285714285714,1.5714285714285714,1,0.23404255319148937,0,0.0,0,deterministic_latest,1,0,51,1.0,mesi,5.0,0.0,low,large,17,0.06382978723404255,2.0
0.0,,3.297872340425532,1.0,2.142857142857143,2.142857142857143,2,0.2127659574468085,0,0.0,0,deterministic_latest,1,0,51,1.0,mesi,6.0,0.0,low,large,17,0.06382978723404255,3.0
0.0,,4.872340425531915,1.0,3.2857142857142856,3.2857142857142856,4,0.2127659574468085,0,0.0,0,deterministic_latest,1,0,51,1.0,mesi,8.0,0.0,low,large,17,0.06382978723404255,5.0
44.0,,2.875,1.0,1.8333333333333333,1.8333333333333333,1,0.20833333333333334,0,0.0,0,deterministic_latest,1,0,29,1.0,mesi,5.0,0.0,low,large,29,0.041666666666666664,2.0
43.0,,3.6666666666666665,1.0,2.6666666666666665,2.6666666666666665,2,0.20833333333333334,0,0.0,0,deterministic_latest,1,0,29,1.0,mesi,6.0,0.0,low,large,29,0.041666666666666664,3.0
41.0,,5.25,1.0,4.333333333333333,4.333333333333333,4,0.20833333333333334,0,0.0,0,deterministic_latest,1,0,29,1.0,mesi,8.0,0.0,low,large,29,0.041666666666666664,5.0
5.844444444444444,,1.7708333333333333,1.8,1.4074074074074074,1.4074074074074074,1,0.4166666666666667,0,0.0,0,deterministic_latest,4,0,63,2.0,mesi,2.0,0.3333333333333333,medium,small,7,0.3125,2.0
6.9,,2.5833333333333335,2.55,2.08,2.08,2,0.4583333333333333,0,0.0,0,deterministic_latest,6,2,63,6.0,mesi,6.0,0.13333333333333333,medium,small,7,0.4166666666666667,4.0
6.08,,4.604166666666667,2.764705882352941,3.6,3.6,4,0.2708333333333333,0,0.0,0,deterministic_latest,4,4,63,4.0,mesi,8.0,0.2,medium,small,7,0.3541666666666667,7.0
5.363636363636363,,2.242424242424242,2.0,1.411764705882353,1.411764705882353,1,0.42424242424242425,0,0.0,0,deterministic_latest,3,1,42,2.0,mesi,5.0,0.2857142857142857,medium,small,17,0.18181818181818182,2.0
6.217391304347826,,2.878787878787879,2.0,2.0,2.0,2,0.36363636363636365,0,0.0,0,deterministic_latest,3,1,42,2.0,mesi,6.0,0.42857142857142855,medium,small,17,0.24242424242424243,3.0
7.2727272727272725,,4.484848484848484,2.75,3.1333333333333333,3.1333333333333333,4,0.30303030303030304,0,0.0,0,deterministic_latest,4,1,42,4.0,mesi,8.0,0.2857142857142857,medium,small,17,0.24242424242424243,5.0
1.6666666666666667,,1.8541666666666667,1.3333333333333333,1.8571428571428572,1.8571428571428572,1,0.5208333333333334,0,0.0,0,deterministic_latest,2,2,59,1.0,mesi,5.0,0.125,medium,small,29,0.0625,2.0
7.076923076923077,,2.7291666666666665,2.0,2.0,2.0,2,0.375,0,0.0,0,deterministic_latest,4,0,59,2.0,mesi,6.0,0.25,medium,small,29,0.1875,3.0
