avg_convergence_time_mean,avg_convergence_time_std,avg_judge_latency_mean,avg_judge_latency_std,avg_read_latency_mean,avg_read_latency_std,avg_stale_version_gap_mean,avg_stale_version_gap_std,avg_visibility_lag_mean,avg_visibility_lag_std,avg_write_latency_mean,avg_write_latency_std,bus_latency,cache_hit_rate_mean,cache_hit_rate_std,conflict_checks_mean,conflict_checks_std,contested_ratio_mean,contested_ratio_std,fallback_count_mean,fallback_count_std,judge,max_stale_version_gap_mean,max_stale_version_gap_std,monotonic_read_violations_mean,monotonic_read_violations_std,p95_stale_version_gap_mean,p95_stale_version_gap_std,protocol,read_latency_p95_mean,read_latency_p95_std,read_your_writes_success_rate_mean,read_your_writes_success_rate_std,regime,replicates,scale,stale_read_rate_mean,stale_read_rate_std,total_events_mean,total_events_std,write_latency_p95_mean,write_latency_p95_std
10.863210301271526,1.744606314275897,0.0,0.0,2.7484450618325753,0.16125660224118624,2.292378988108879,0.33188166844305805,2.1153937261359523,0.07180346515385241,2.1153937261359523,0.07180346515385241,2,0.287427929311944,0.012451701104971156,0.0,0.0,0.0,0.0,0.0,0.0,deterministic_latest,7.0,2.449489742783178,2.0,1.4142135623730951,5.666666666666667,2.494438257849294,mesi,5.333333333333333,0.9428090415820634,0.40503172856114034,0.11162423121329168,high,3,medium,0.491235396534837,0.08135220173047311,495.0,160.55736254269584,3.3333333333333335,0.4714045207910317
12.077753058932577,1.275165894345978,0.0,0.0,4.292903065735969,0.20452150172887018,2.5233224816439206,0.42535005487341315,3.163294009586957,0.08999643221536782,3.163294009586957,0.08999643221536782,4,0.2848672110645185,0.06286849984290538,0.0,0.0,0.0,0.0,0.0,0.0,deterministic_latest,11.333333333333334,3.681787005729087,3.6666666666666665,1.247219128924647,8.333333333333334,5.436502143433364,mesi,8.0,0.0,0.3936016511867905,0.15913640625239256,high,3,medium,0.5388397719125905,0.09161854744467345,495.3333333333333,159.42466001915207,5.0,0.0
6.061031420765027,0.3515736625885037,0.0,0.0,1.7333183095048426,0.02635464252937951,2.2838097574939678,0.36137024324901895,1.6413047361323223,0.06966289096381302,1.6413047361323223,0.06966289096381302,1,0.5095785641412659,0.06229011457259,0.0,0.0,0.0,0.0,0.0,0.0,deterministic_latest,5.666666666666667,1.699673171197595,2.6666666666666665,2.494438257849294,5.0,1.4142135623730951,mesi,4.0,0.816496580927726,0.26741047465685147,0.026963349243253124,high,3,small,0.479130854052241,0.06850827677235491,337.3333333333333,127.01793399184052,2.6666666666666665,0.9428090415820634
6.542434008594229,0.12292851208810004,0.0,0.0,2.41540186994256,0.13638445369140872,2.450980392156863,0.594172650013308,2.181898198187728,0.11238388789145917,2.181898198187728,0.11238388789145917,2,0.44155206630050453,0.06591400020100494,0.0,0.0,0.0,0.0,0.0,0.0,deterministic_latest,6.0,2.449489742783178,1.6666666666666667,1.699673171197595,4.666666666666667,1.699673171197595,mesi,6.0,0.0,0.19879752825251906,0.014567464866954608,high,3,small,0.5281242575433595,0.0776961232489986,336.3333333333333,126.82358701054872,3.6666666666666665,0.9428090415820634
7.617970707930012,0.5635665380319586,0.0,0.0,3.5681924587368803,0.27049153331914266,2.5855766220990026,0.4845791350704489,3.3796821054002995,0.09720453508323045,3.3796821054002995,0.09720453508323045,4,0.4359810210613112,0.08407333248477561,0.0,0.0,0.0,0.0,0.0,0.0,deterministic_latest,7.333333333333333,3.2998316455372216,3.0,2.160246899469287,6.333333333333333,2.3570226039551585,mesi,8.0,0.0,0.19258422736683606,0.049435668839062606,high,3,small,0.6293254650399005,0.12602679961889351,337.3333333333333,128.00347217512848,6.333333333333333,0.4714045207910317
19.537414965986393,18.29741284351868,0.0,0.0,2.5182792975346167,0.28020276223280105,1.0,0.0,1.6534391534391535,0.127369345155669,1.6534391534391535,0.127369345155669,1,0.22682370820668693,0.01317893612170895,0.0,0.0,0.0,0.0,0.0,0.0,deterministic_latest,1.0,0.0,0.0,0.0,1.0,0.0,mesi,5.0,0.0,0.2222222222222222,0.31426968052735443,low,3,large,0.09865754812563322,0.06555302327452522,92.0,23.508863576673942,2.0,0.0
20.4,17.62346920066156,0.0,0.0,3.2738939547450188,0.33092136203975286,1.0476190476190477,0.06734350297014735,2.3286647992530343,0.2393970380057286,2.3286647992530343,0.2393970380057286,2,0.2356045254981425,0.0354791308689335,0.0,0.0,0.0,0.0,0.0,0.0,deterministic_latest,1.3333333333333333,0.4714045207910317,0.0,0.0,1.0,0.0,mesi,6.0,0.0,0.2222222222222222,0.31426968052735443,low,3,large,0.09072104018912529,0.05445857516878117,91.66666666666667,23.22833518691246,3.0,0.0
19.145833333333332,16.847379659427425,0.0,0.0,4.897922998986829,0.2776156179165712,1.0,0.0,3.6137566137566135,0.509477380622676,3.6137566137566135,0.509477380622676,4,0.2117950016886187,0.0025251767019145786,0.0,0.0,0.0,0.0,0.0,0.0,deterministic_latest,1.0,0.0,0.0,0.0,1.0,0.0,mesi,8.0,0.0,0.2222222222222222,0.31426968052735443,low,3,large,0.10659405606214116,0.07668516117445483,92.0,23.508863576673942,5.0,0.0
8.376068376068377,6.122045086695998,0.0,0.0,2.6664596273291923,0.22781120763493456,1.5,0.408248290463863,1.5333333333333334,0.04714045207910321,1.5333333333333334,0.04714045207910321,1,0.3050517598343685,0.09729948418759095,0.0,0.0,0.0,0.0,0.0,0.0,deterministic_latest,1.6666666666666667,0.4714045207910317,0.3333333333333333,0.4714045207910317,1.3333333333333333,0.4714045207910317,mesi,5.0,0.0,0.5555555555555556,0.41573970964154905,low,3,medium,0.08993788819875775,0.04204413846311688,49.0,10.677078252031311,2.0,0.0
5.6923076923076925,8.050138739662232,0.0,0.0,3.523726708074534,0.18518535367426436,1.4444444444444444,0.41573970964154905,2.119047619047619,0.2756151643521482,2.119047619047619,0.2756151643521482,2,0.26389233954451347,0.06797020411464026,0.0,0.0,0.0,0.0,0.0,0.0,deterministic_latest,1.6666666666666667,0.4714045207910317,0.0,0.0,1.3333333333333333,0.4714045207910317,mesi,6.0,0.0,0.2222222222222222,0.31426968052735443,low,3,medium,0.10443064182194617,0.045840734888862686,49.0,10.614455552060438,3.0,0.0
